-1.529810,1,1.819420,3h,7,5,3,3
2.057167,-1,1.888562,2h,8,0,6,2
2.305099,-1,1.761610,2v,9,4,4,4
-11.235212,1,1.747511,2h,0,1,8,4
0.937675,-1,1.175813,2v,3,3,3,6
-7.953464,1,1.404491,3v,5,2,4,6
-0.344528,1,1.167453,4r,5,8,8,2
-0.156914,-1,1.123482,2v,1,1,12,2
1.163578,-1,1.275810,4r,5,13,8,2
-0.286129,1,1.185205,2v,4,9,2,2
